"fecha_deposito","numero_expediente","importe_aprobado","nombre_hospital","codigo_refes","id_provincia","provincia"
"2018-08-28","2017-31781493",811,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-08-28","2017-31804659",1806,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-08-28","2017-33301152",832.5,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2017-33301441",1121.68,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2017-33301735",1024.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2017-35679788",705,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2017-35686339",2186,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-08-28","2018-00457602",2689,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-08-28","2018-02229468",2293,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-02230899",1505,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-02231006",20684,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-28","2018-02232076",2720,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-02788423",1029.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-02793623",1019.36,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-02793895",739,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-03122988",5939,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-03491283",79,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-03900968",264,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-03973326",9236,"HOSPITAL DEL SUR",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-03976015",869,"C.A.P.S. DR MONI HAIMOFF",1.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-04127394",2641.04,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-04152121",2503,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-04154634",349,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-08-28","2018-04174571",79,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-04177878",544,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-04207731",1683,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-04318056",1664,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-28","2018-05770838",6859,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-08-28","2018-08826783",8176,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09182283",763.19,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09187071",287,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09333266",12787.63,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-08-28","2018-09359768",4927,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361398",1172,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361656",954,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361665",208,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361728",1027,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361848",1236,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09361873",548,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09365917",3509.52,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-08-28","2018-09370604",845.97,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09370674",208,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09370744",310,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09419141",3323,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09688060",1592,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09805022",2727,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-09806818",431,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-10482698",812,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-28","2018-11398875",4457,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-28","2018-11661899",1024.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-30","2017-17820236",10776,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2017-30995290",764,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-08-30","2017-30995413",5043,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2017-30995467",604,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2017-31048516",926,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2017-31837687",1705,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-08-30","2017-31937558",340,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-08-30","2017-31937576",5095,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2017-31956050",5301,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-08-30","2017-31956298",604,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2017-33299637",200283,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-08-30","2018-01167014",819,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-30","2018-01167391",1946,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-30","2018-01170044",416,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-08-30","2018-02229713",2011,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-02230354",1798,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2018-03057500",22343.22,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-08-30","2018-03059853",4684,"C.A.P.S. DR MONI HAIMOFF",1.07404e+13,74,"SAN LUIS"
"2018-08-30","2018-03061455",1752,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-08-30","2018-03906528",208,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-08-30","2018-04113398",1422,"C.A.P.S. RENE FAVALORO",5.07404e+13,74,"SAN LUIS"
"2018-08-30","2018-05694152",792,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-08-30","2018-05694471",2572,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-08-30","2018-08828216",1040,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-09361969",548,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-09362103",10043.08,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-08-30","2018-09362484",3510,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-09362622",1170,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-09369786",978,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-08-30","2018-09905216",1188,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","2018-09916372",2963.87,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2018-09918544",1020,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-08-30","2018-11406759",2156,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-08-30","20215/2017",4667,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-03","2017-19455062",79,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-03","2017-22639589",3736,"C.A.P.S. RENE FAVALORO",5.07404e+13,74,"SAN LUIS"
"2018-09-03","2017-31821971",1040,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-03","2017-31836011",5723,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-03","2017-31926133",764,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-03","2017-33305209",1968,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-03","2017-33306797",33893.31,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-03","2017-35121326",891,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-03","2017-35683196",66,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-03","2018-00579295",874,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-03","2018-00603543",919,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-03","2018-00718900",5152,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-03","2018-00733454",47665.38,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-03","2018-01061099",30515,"HOSPITAL SAN FRANCISCO",1.07401e+13,74,"SAN LUIS"
"2018-09-03","2018-01168738",340,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-09-03","2018-01170346",1047,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-03","2018-01463311",123,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-03","2018-09359560",1586,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-18753797",951,"CAPS N° 12 DR. JULIO BONA",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-18754472",1273,"CAPS N° 12 DR. JULIO BONA",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-19360237",36051.84,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-09-05","2017-19453578",1663,"CAPS N° 12 DR. JULIO BONA",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-19454629",3533,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-09-05","2017-19455608",2844,"HOSPITAL DE UNION",1.07404e+13,74,"SAN LUIS"
"2018-09-05","2017-19456567",8078,"HOSPITAL DEL SUR",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-19456976",5766,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-09-05","2017-19457374",7107,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-09-05","2017-19457809",970,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-09-05","2017-21460854",17273,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-05","2017-26792504",198,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-30896117",4112,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-31116507",601,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-05","2017-31312157",964,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-31806193",208,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-05","2017-31941256",7090,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-31941342",2614,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-33805959",812,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-33807664",18761,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-33809601",875,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-33810736",624,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2017-35130857",819,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2018-00730859",2240.53,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-05","2018-00752757",36848.93,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2018-02227907",232678,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-05","2018-02230077",1973,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-05","2018-04148949",698,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-05","2018-05171598",1367,"C.A.P.S. RENE FAVALORO",5.07404e+13,74,"SAN LUIS"
"2018-09-05","2018-05694098",816.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-05","2018-06705836",2561,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-05","2018-09208216",1497,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2018-09362265",5602.96,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-05","2018-09369664",2915,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2018-09369733",1006,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-05","2018-09369831",19123.92,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-05","2018-10482554",1208,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-05","2018-10483387",3330,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-05","2018-10483426",4220,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-18","15340/2017",745,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-21207475",29456.91,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-18","2017-22736584",37067,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-18","2017-23686591",198,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2017-23686672",518,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2017-24000213",695,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-26547135",396,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-09-18","2017-26923271",1289,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-26924705",7989,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-27436526",1059,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-27462232",2783,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-09-18","2017-27476655",938,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-00459797",1188,"HOSPITAL DEL OESTE",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-00463410",2588.09,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-00466754",125,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-01170603",1519.65,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-18","2018-02228219",4868,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-02230183",11850.26,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-18","2018-02232714",1040,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-04209770",395,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-05768860",40446.02,"HOSPITAL DE QUINES.",1.07401e+13,74,"SAN LUIS"
"2018-09-18","2018-05778398",742,"CAPS FRAGA",5.07402e+13,74,"SAN LUIS"
"2018-09-18","2018-05780119",5461,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-18","2018-09393575",2548,"CAPS POTRERO DE LOS FUNES",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-09399803",1234,"HOSPITAL DEL OESTE",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-09400178",3156,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-09403727",7416,"HOSPITAL DEL OESTE",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-09784067",2187,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-18","2018-25641336",2199,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-09-18","2018-26323579",79,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-26323731",237,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-26323797",302,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-18","2018-26324269",237,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-18","26203/2017",4263,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-27","19588/2017",2988,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-27","19591/2017",1852,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-27","19593/2017",557,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2017-15804123",2945,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-27","2017-22634707",1197,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-23384566",868,"HOSPITAL DE QUINES.",1.07401e+13,74,"SAN LUIS"
"2018-09-27","2017-32540269",712,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-32561951",1268,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-32564399",1236,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-33689109",1318,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-33691207",594,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2017-35671464",208,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-00577423",12459,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-00749624",1669,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-03490080",238,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-03904430",274,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-04124966",712,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-04161357",66,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-04415305",6977,"HOSPITAL DEL SUR",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-04421559",1188,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-09-27","2018-05772687",3293,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-05982032",24885,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-05983901",35095,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-05987119",10003,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-06029547",714,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-06031017",638,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-06705885",1197.2,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-06705957",2454.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-09-27","2018-09363224",208,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-09784887",598,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-23114049",2822,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-23324579",947,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-23329431",645,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-26324045",79,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-26324165",158,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-26325492",2029,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-27625597",3157,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-27625844",1294,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-27626090",8671,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-09-27","2018-30775591",13499.16,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-09-27","2018-30776762",2804.24,"HOSPITAL DE QUINES.",1.07401e+13,74,"SAN LUIS"
"2018-09-27","2018-39071023",950,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","2018-39080217",38208.42,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-09-27","30687/2017",548,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-10-02","2018-03240875",807.54,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-10-02","2018-03487637",1143,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-02","2018-03488538",208,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-02","2018-05002150",816.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-10-02","2018-05776510",9915,"HOSPITAL CANDELARIA",1.07401e+13,74,"SAN LUIS"
"2018-10-02","2018-09392458",114,"CAPS VILLA LARCA",5.07403e+13,74,"SAN LUIS"
"2018-10-08","2017-22631709",1236,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-00751603",299,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-01170457",340,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-10-08","2018-03081160",9308,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-03239562",1865,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-10-08","2018-03252175",158,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-03489686",366,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-03643408",1020,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-10-08","2018-03645398",1232.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
